102;231;120;248;land;true;mountain;1
103;223;224;57;land;false;forest;1
104;239;238;33;land;false;hills;1
105;174;210;171;land;false;plains;1
106;246;84;243;land;false;desert;1
107;129;243;222;land;false;plains;1
108;124;222;253;land;false;desert;1
109;166;133;205;land;false;plains;1
110;142;243;133;land;false;plains;1
111;203;243;177;land;false;forest;1
112;188;242;103;land;true;plains;1
113;191;119;233;land;false;plains;1
114;205;252;106;land;false;plains;1
115;160;211;179;land;false;forest;1
116;208;231;147;land;false;hills;1
117;193;175;185;land;true;plains;1
118;211;85;225;land;false;forest;1
119;109;195;211;land;false;forest;1
120;236;233;141;land;false;plains;1
121;247;165;187;land;false;plains;1
122;244;126;153;land;false;plains;1
123;208;147;155;land;false;forest;1
124;219;190;192;land;false;hills;1
125;248;185;232;land;false;plains;1
126;155;232;210;land;false;forest;1
127;181;111;235;land;false;plains;1
128;149;253;113;land;false;forest;1
129;120;197;227;land;false;hills;1
130;106;229;186;land;true;forest;1
131;102;244;241;land;false;plains;1
132;135;238;237;land;false;plains;1
133;206;254;112;land;false;desert;1
134;163;250;92;land;false;desert;1
135;60;250;227;land;true;plains;1
136;214;99;236;land;false;forest;1
137;196;173;163;land;false;forest;1
138;206;240;154;land;false;desert;1
139;184;154;251;land;false;plains;1
140;238;175;113;land;false;desert;1
141;248;249;112;land;false;forest;1
142;74;217;232;land;false;plains;1
143;172;172;189;land;false;forest;1
144;225;110;221;land;true;forest;1
145;239;172;223;land;false;forest;1
146;149;180;236;land;false;desert;1
147;207;173;213;land;false;hills;1
148;173;114;240;land;false;plains;1
149;176;182;191;land;false;plains;1
150;202;252;183;land;true;hills;1
151;179;232;113;land;false;desert;1
152;219;124;223;land;false;forest;1
153;108;247;180;land;false;desert;1
154;176;219;196;land;true;plains;1
155;197;179;199;land;false;plains;1
156;253;247;181;land;false;mountain;1
157;217;237;249;land;false;plains;1
158;219;238;188;land;false;mountain;1
159;118;182;201;land;false;desert;1
160;234;229;138;land;true;hills;1
161;213;77;212;land;false;plains;1
162;223;54;246;land;true;plains;1
163;230;175;105;land;false;forest;1
164;206;215;160;land;false;plains;1
165;236;250;108;land;false;hills;1
166;194;174;161;land;false;mountain;1
167;185;177;230;land;false;desert;1
168;244;223;127;land;false;forest;1
169;248;194;190;land;false;forest;1
170;166;157;224;land;true;forest;1
171;154;219;140;land;false;forest;1
172;239;192;179;land;false;desert;1
173;250;206;125;land;false;forest;1
174;247;238;174;land;false;plains;1
175;201;65;252;land;false;forest;1
176;247;240;142;land;false;forest;1
177;104;217;185;land;false;plains;1
178;233;254;37;land;false;forest;1
179;164;202;199;land;false;desert;1
180;234;158;154;land;false;plains;1
181;233;181;135;land;false;desert;1
182;234;140;137;land;false;plains;1
183;150;216;233;land;false;desert;1
184;224;253;145;land;false;forest;1
185;246;184;224;land;false;hills;1
186;208;129;247;land;false;plains;1
187;137;184;244;land;false;plains;1
188;231;192;216;land;false;forest;1
189;234;243;184;land;false;forest;1
190;231;234;67;land;false;hills;1
191;248;135;134;land;false;forest;1
192;91;189;221;land;false;hills;1
193;229;233;180;land;true;hills;1
194;154;155;202;land;false;desert;1
195;159;215;152;land;false;plains;1
196;248;45;217;land;false;hills;1
197;245;34;234;land;false;forest;1
198;186;245;165;land;false;hills;1
199;244;162;117;land;true;desert;1
200;184;186;213;land;false;forest;1
201;133;244;247;land;true;plains;1
202;195;220;143;land;false;plains;1
203;166;225;112;land;false;forest;1
204;210;222;153;land;true;desert;1
205;183;196;213;land;false;plains;1
206;199;234;79;land;false;plains;1
207;204;211;177;land;false;plains;1
208;197;149;239;land;false;plains;1
209;238;198;75;land;false;plains;1
210;249;54;234;land;false;desert;1
211;251;232;201;land;false;desert;1
212;222;208;137;land;false;plains;1
213;245;229;124;land;false;forest;1
214;161;147;194;land;false;mountain;1
215;239;187;168;land;false;desert;1
216;234;199;234;land;false;plains;1
217;237;41;231;land;false;desert;1
218;214;133;250;land;false;plains;1
219;197;69;237;land;true;desert;1
220;145;150;232;land;true;forest;1
221;49;246;214;land;true;forest;1
222;67;243;208;land;false;plains;1
223;182;168;239;land;false;forest;1
224;242;91;172;land;false;plains;1
225;248;214;115;land;false;desert;1
226;141;239;229;land;true;plains;1
227;191;220;237;land;false;desert;1
228;235;55;223;land;false;plains;1
229;131;246;194;land;false;desert;1
230;250;244;245;land;false;plains;1
231;167;230;214;land;false;forest;1
232;216;178;229;land;false;plains;1
233;253;223;55;land;false;plains;1
234;240;175;140;land;false;plains;1
235;249;181;133;land;false;urban;1
236;97;254;245;land;true;desert;1
237;208;194;124;land;false;hills;1
238;254;252;249;land;false;forest;1
239;55;240;236;land;false;forest;1
240;236;132;145;land;true;desert;1
241;201;122;237;land;false;desert;1
242;128;221;174;land;false;plains;1
243;230;95;233;land;false;hills;1
244;234;146;228;land;false;desert;1
245;254;240;100;land;false;desert;1
246;179;192;139;land;false;plains;1
247;236;237;207;land;false;forest;1
248;244;190;220;land;true;desert;1
249;159;239;118;land;false;desert;1
250;157;246;129;land;false;forest;1
251;195;164;219;land;false;desert;1
252;248;254;193;land;false;plains;1
253;186;177;175;land;false;mountain;1
254;171;203;170;land;false;plains;1
255;191;129;233;land;false;plains;1
256;253;246;197;land;false;desert;1
257;240;158;212;land;false;plains;1
258;222;110;182;land;true;forest;1
259;102;213;246;land;false;desert;1
260;243;53;238;land;true;desert;1
261;74;245;182;land;false;forest;1
262;246;138;190;land;false;forest;1
263;222;201;99;land;true;plains;1
264;227;203;111;land;false;desert;1
265;252;101;187;land;false;plains;1
266;130;193;196;land;false;desert;1
267;244;163;247;land;false;plains;1
268;248;209;52;land;false;forest;1
269;244;174;217;land;true;hills;1
270;221;158;183;land;false;plains;1
271;134;187;209;land;false;plains;1
272;227;231;48;land;false;forest;1
273;139;186;220;land;false;forest;1
274;61;214;228;land;false;plains;1
275;93;236;177;land;false;hills;1
276;62;253;242;land;true;plains;1
277;145;147;222;land;true;desert;1
278;139;221;221;land;false;plains;1
279;137;213;153;land;false;marsh;1
280;180;240;127;land;false;desert;1
281;168;204;202;land;false;forest;1
282;202;100;241;land;false;forest;1
283;236;141;205;land;false;plains;1
284;128;221;224;land;false;forest;1
285;200;226;113;land;true;plains;1
286;167;178;196;land;false;plains;1
287;253;43;212;land;false;mountain;1
288;241;153;184;land;false;forest;1
289;191;178;138;land;true;forest;1
290;244;64;211;land;false;plains;1
291;144;203;200;land;true;hills;1
292;173;177;253;land;false;forest;1
293;139;217;150;land;false;forest;1
294;168;200;138;land;false;plains;1
295;146;214;216;land;false;hills;1
296;238;123;191;land;false;forest;1
297;187;71;244;land;false;plains;1
298;179;70;252;land;false;forest;1
299;227;160;121;land;false;desert;1
300;147;185;205;land;false;forest;1
301;224;254;219;land;false;desert;1
302;165;252;170;land;true;desert;1
303;240;214;102;land;true;plains;1
304;231;168;113;land;false;plains;1
305;205;147;249;land;false;forest;1
306;244;184;229;land;false;forest;1
307;145;229;231;land;false;plains;1
308;177;161;206;land;false;desert;1
309;232;154;246;land;false;forest;1
310;108;210;224;land;true;forest;1
311;141;249;164;land;false;mountain;1
312;253;141;148;land;false;plains;1
313;176;212;148;land;false;plains;1
314;82;196;247;land;false;desert;1
315;239;70;218;land;false;plains;1
316;236;209;129;land;false;forest;1
317;214;199;103;land;false;mountain;1
318;243;185;111;land;false;hills;1
319;233;129;153;land;false;plains;1
320;111;252;234;land;false;forest;1
321;239;180;133;land;false;hills;1
322;218;139;231;land;false;plains;1
323;254;210;149;land;true;forest;1
324;132;185;229;land;true;desert;1
325;236;254;11;land;false;desert;1
326;227;236;81;land;false;plains;1
327;242;136;128;land;false;plains;1
328;217;172;179;land;false;plains;1
329;150;244;251;land;false;desert;1
330;246;228;220;land;false;forest;1
331;185;198;198;land;false;hills;1
332;219;67;225;land;true;plains;1
333;166;196;233;land;true;hills;1
334;147;167;254;land;false;forest;1
335;162;249;152;land;true;desert;1
336;253;222;115;land;true;plains;1
337;200;94;244;land;false;forest;1
338;210;239;247;land;false;forest;1
339;248;192;99;land;true;plains;1
340;110;229;244;land;false;desert;1
341;251;144;214;land;true;forest;1
342;226;62;242;land;false;desert;1
343;251;201;175;land;false;desert;1
344;178;225;102;land;false;plains;1
345;187;253;123;land;true;plains;1
346;203;254;46;land;false;desert;1
347;185;175;157;land;true;forest;1
348;171;247;180;land;true;desert;1
349;221;43;247;land;false;plains;1
350;253;252;18;land;false;forest;1
351;194;165;151;land;false;plains;1
352;237;181;129;land;false;forest;1
353;228;186;96;land;false;plains;1
354;243;143;152;land;false;desert;1
355;244;206;208;land;false;desert;1
356;97;246;180;land;false;plains;1
357;94;241;240;land;true;forest;1
358;152;176;207;land;false;hills;1
359;107;248;226;land;false;desert;1
360;187;215;163;land;false;desert;1
361;216;151;209;land;false;plains;1
362;64;235;232;land;false;mountain;1
363;183;96;226;land;false;plains;1
364;227;248;205;land;false;plains;1
365;137;205;180;land;false;desert;1
366;91;167;243;land;false;plains;1
367;129;152;225;land;false;forest;1
368;202;170;253;land;true;plains;1
369;112;147;243;land;false;plains;1
370;182;162;174;land;false;forest;1
371;220;99;230;land;false;forest;1
372;161;218;243;land;false;forest;1
373;211;109;192;land;false;forest;1
374;235;172;123;land;true;hills;1
375;157;223;153;land;false;desert;1
376;181;241;246;land;false;plains;1
377;212;194;152;land;true;desert;1
378;151;211;155;land;false;plains;1
379;112;236;192;land;false;plains;1
380;156;198;173;land;false;plains;1
381;89;202;234;land;false;desert;1
382;206;175;234;land;false;plains;1
383;72;220;218;land;false;forest;1
384;179;167;250;land;true;plains;1
385;200;216;126;land;true;hills;1
386;174;215;154;land;false;plains;1
387;225;98;198;land;false;plains;1
388;202;97;210;land;false;plains;1
389;151;239;128;land;false;plains;1
390;140;176;227;land;false;plains;1
391;241;205;132;land;false;plains;1
392;136;185;236;land;true;hills;1
393;236;236;33;land;false;forest;1
394;193;136;185;land;false;hills;1
395;133;211;181;land;false;forest;1
396;125;205;252;land;true;forest;1
397;249;150;120;land;true;plains;1
398;238;114;190;land;false;plains;1
399;188;199;181;land;false;plains;1
400;254;248;223;land;false;hills;1
401;250;237;193;land;true;plains;1
402;238;223;184;land;true;hills;1
403;176;225;144;land;false;forest;1
404;212;242;150;land;false;plains;1
405;147;137;226;land;false;plains;1
406;223;163;191;land;false;plains;1
407;233;164;202;land;false;plains;1
408;55;209;253;land;false;plains;1
409;247;195;237;land;true;forest;1
410;143;234;229;land;false;plains;1
411;213;179;138;land;false;plains;1
412;212;220;71;land;false;plains;1
413;237;187;152;land;false;forest;1
414;149;229;172;land;false;forest;1
415;227;116;233;land;false;desert;1
416;229;250;158;land;false;forest;1
417;167;225;116;land;false;hills;1
418;221;162;195;land;false;hills;1
419;249;208;175;land;false;plains;1
420;232;223;244;land;true;hills;1
421;191;201;251;land;false;plains;1
422;208;181;113;land;false;plains;1
423;216;237;54;land;false;plains;1
424;185;159;237;land;false;desert;1
425;252;194;65;land;false;forest;1
426;183;191;140;land;false;plains;1
427;184;204;158;land;false;plains;1
428;137;207;186;land;false;forest;1
429;222;234;96;land;false;forest;1
430;144;242;177;land;false;plains;1
431;212;157;155;land;true;forest;1
432;252;156;194;land;true;plains;1
433;215;238;71;land;false;plains;1
434;204;175;254;land;false;desert;1
435;159;239;190;land;true;plains;1
436;200;211;253;land;false;plains;1
437;162;248;97;land;false;plains;1
438;142;186;214;land;false;forest;1
439;42;247;217;land;false;desert;1
440;135;201;184;land;false;forest;1
441;243;194;96;land;false;plains;1
442;130;237;208;land;false;desert;1
443;191;72;249;land;false;hills;1
444;207;175;247;land;false;forest;1
445;226;111;167;land;true;hills;1
446;202;245;116;land;false;plains;1
447;246;198;99;land;false;plains;1
448;229;233;145;land;false;forest;1
449;229;229;133;land;true;forest;1
450;141;176;198;land;false;plains;1
451;186;127;246;land;false;plains;1
452;44;233;250;land;false;forest;1
453;145;232;156;land;false;desert;1
454;165;213;253;land;true;plains;1
455;241;118;223;land;false;forest;1
456;116;220;189;land;false;forest;1
457;187;148;219;land;false;forest;1
458;151;226;189;land;false;desert;1
459;126;204;213;land;true;desert;1
460;172;215;150;land;false;plains;1
461;225;242;101;land;false;plains;1
462;195;127;247;land;true;forest;1
463;243;232;253;land;true;forest;1
464;237;160;168;land;false;plains;1
465;154;166;201;land;false;plains;1
466;247;239;233;land;false;plains;1
467;187;195;246;land;false;forest;1
468;238;137;135;land;false;hills;1
469;219;174;142;land;false;forest;1
470;226;161;142;land;false;desert;1
471;142;254;211;land;true;forest;1
472;225;145;219;land;false;plains;1
473;203;99;225;land;false;plains;1
474;244;252;21;land;true;hills;1
475;210;238;120;land;false;forest;1
476;241;199;126;land;false;plains;1
477;150;195;198;land;true;forest;1
478;235;216;196;land;false;hills;1
479;173;208;124;land;false;plains;1
480;244;92;190;land;false;forest;1
481;222;186;210;land;false;desert;1
482;162;240;253;land;false;hills;1
483;87;214;200;land;false;plains;1
484;236;163;196;land;false;plains;1
485;156;182;241;land;false;forest;1
486;240;216;139;land;false;desert;1
487;176;198;171;land;false;forest;1
488;128;153;237;land;false;forest;1
489;232;110;238;land;false;forest;1
490;110;182;247;land;false;hills;1
491;183;177;241;land;false;plains;1
492;77;219;225;land;false;desert;1
493;234;180;100;land;false;hills;1
494;207;193;115;land;false;plains;1
495;238;130;157;land;false;mountain;1
496;235;252;162;land;false;mountain;1
497;137;198;184;land;false;plains;1
498;234;130;232;land;false;plains;1
499;234;113;166;land;true;plains;1
500;96;226;193;land;true;mountain;1
501;129;222;180;land;false;plains;1
502;189;206;165;land;false;plains;1
503;112;229;166;land;false;desert;1
504;161;220;167;land;false;plains;1
505;155;218;134;land;false;hills;1
506;196;168;205;land;false;plains;1
507;168;173;212;land;false;desert;1
508;188;212;144;land;false;desert;1
509;174;192;206;land;false;forest;1
510;142;243;179;land;false;forest;1
511;249;109;146;land;false;forest;1
512;227;74;212;land;false;plains;1
513;158;171;196;land;false;forest;1
514;96;233;249;land;false;plains;1
515;244;168;114;land;false;forest;1
516;165;204;221;land;true;desert;1
517;100;242;180;land;false;plains;1
518;142;146;233;land;true;forest;1
519;188;180;237;land;false;forest;1
520;243;151;225;land;false;forest;1
521;175;233;176;land;false;plains;1
522;213;238;67;land;false;plains;1
523;153;223;134;land;false;hills;1
524;66;219;216;land;false;plains;1
525;148;125;228;land;false;forest;1
526;229;189;98;land;true;plains;1
527;73;224;227;land;true;forest;1
528;252;114;228;land;false;desert;1
529;246;236;247;land;true;forest;1
530;211;153;242;land;true;forest;1
531;239;251;155;land;false;desert;1
532;104;240;224;land;false;forest;1
533;194;233;89;land;false;forest;1
534;228;241;187;land;false;plains;1
535;212;252;67;land;false;hills;1
536;177;193;164;land;true;desert;1
537;232;137;145;land;true;plains;1
538;166;207;155;land;false;forest;1
539;108;252;173;land;false;plains;1
540;138;217;232;land;false;plains;1
541;167;230;179;land;false;plains;1
542;195;242;105;land;false;plains;1
543;202;121;224;land;false;plains;1
544;215;197;249;land;true;plains;1
545;248;227;155;land;true;forest;1
546;227;201;81;land;false;forest;1
547;253;87;215;land;false;plains;1
548;108;178;236;land;false;plains;1
549;248;91;167;land;false;plains;1
550;165;183;234;land;false;forest;1
551;155;231;246;land;false;plains;1
552;103;252;233;land;false;desert;1
553;211;98;247;land;false;plains;1
554;253;144;193;land;false;plains;1
555;246;212;51;land;false;hills;1
556;176;243;140;land;false;mountain;1
557;217;160;220;land;true;forest;1
558;51;247;247;land;false;forest;1
559;168;104;231;land;false;plains;1
560;205;254;223;land;true;desert;1
561;233;235;108;land;false;plains;1
562;252;226;89;land;false;plains;1
563;172;237;223;land;false;desert;1
564;200;129;181;land;false;mountain;1
565;222;229;191;land;false;forest;1
566;249;124;195;land;true;forest;1
567;244;243;229;land;false;forest;1
568;165;240;169;land;false;plains;1
569;205;205;200;land;false;marsh;1
570;193;227;87;land;true;forest;1
571;215;71;229;land;true;desert;1
572;197;235;125;land;false;marsh;1
573;192;205;173;land;false;forest;1
574;234;223;218;land;false;forest;1
575;211;206;134;land;true;forest;1
576;101;198;202;land;false;plains;1
577;197;210;175;land;false;plains;1
578;165;169;244;land;false;plains;1
579;240;254;240;land;true;forest;1
580;120;234;199;land;false;plains;1
581;253;227;253;land;false;forest;1
582;200;202;244;land;false;hills;1
583;222;175;138;land;true;hills;1
584;197;133;223;land;true;plains;1
585;200;139;222;land;false;plains;1
586;157;127;231;land;false;mountain;1
587;200;239;65;land;false;plains;1
588;251;239;95;land;false;forest;1
589;214;158;173;land;false;forest;1
590;134;131;237;land;false;mountain;1
591;241;175;174;land;false;forest;1
592;159;240;245;land;false;mountain;1
593;218;188;119;land;false;plains;1
594;202;242;172;land;false;plains;1
595;96;247;220;land;false;plains;1
596;156;234;224;land;false;plains;1
597;253;42;228;land;false;forest;1
598;97;250;180;land;true;forest;1
599;152;200;199;land;false;desert;1
600;138;226;213;land;false;forest;1
601;230;216;65;land;false;forest;1
602;175;124;209;land;false;plains;1
603;102;213;221;land;false;forest;1
604;172;232;253;land;false;forest;1
605;219;200;132;land;false;hills;1
606;215;215;229;land;false;plains;1
607;232;226;135;land;false;plains;1
608;161;130;233;land;false;plains;1
609;232;138;154;land;false;forest;1
610;175;207;169;land;false;plains;1
611;102;243;194;land;false;plains;1
612;205;224;116;land;false;forest;1
613;226;133;228;land;false;plains;1
614;222;254;97;land;false;forest;1
615;248;85;179;land;false;plains;1
616;226;193;243;land;false;desert;1
617;118;164;228;land;false;marsh;1
618;194;179;222;land;false;mountain;1
619;245;133;228;land;false;forest;1
620;192;226;198;land;false;forest;1
621;238;145;224;land;false;plains;1
622;245;231;246;land;false;forest;1
623;222;184;219;land;false;plains;1
624;203;215;111;land;false;forest;1
625;192;193;216;land;false;plains;1
626;122;238;197;land;false;forest;1
627;173;155;240;land;false;hills;1
628;194;165;194;land;false;plains;1
629;152;170;202;land;false;forest;1
630;154;223;223;land;false;forest;1
631;246;135;134;land;false;hills;1
632;195;130;226;land;false;plains;1
633;194;205;169;land;false;forest;1
634;248;243;195;land;false;plains;1
635;177;125;229;land;false;plains;1
636;222;243;159;land;false;forest;1
637;178;241;146;land;false;forest;1
638;248;125;173;land;false;mountain;1
639;196;167;225;land;false;forest;1
640;251;244;129;land;false;forest;1
641;208;143;210;land;false;forest;1
642;240;51;232;land;false;hills;1
643;76;250;232;land;false;plains;1
644;206;195;138;land;false;forest;1
645;233;205;70;land;false;forest;1
646;148;179;189;land;true;forest;1
647;49;244;224;land;false;hills;1
648;178;212;231;land;false;plains;1
649;99;198;249;land;false;desert;1
650;226;234;61;land;false;hills;1
651;192;227;111;land;false;desert;1
652;221;231;49;land;false;plains;1
653;104;251;176;land;false;plains;1
654;189;210;227;land;false;forest;1
655;236;124;164;land;false;forest;1
656;215;231;183;land;true;desert;1
657;64;216;243;land;false;plains;1
658;192;180;137;land;false;forest;1
659;204;106;238;land;false;plains;1
660;177;230;224;land;false;plains;1
661;140;254;226;land;false;plains;1
662;188;184;170;land;true;desert;1
663;216;179;209;land;false;plains;1
664;178;242;240;land;false;plains;1
665;167;252;90;land;false;hills;1
666;26;254;226;land;false;plains;1
667;82;195;234;land;false;plains;1
668;221;147;158;land;true;desert;1
669;138;219;162;land;false;mountain;1
670;213;186;136;land;false;plains;1
671;160;182;169;land;false;desert;1
672;227;150;196;land;false;desert;1
673;208;201;198;land;false;plains;1
674;200;178;172;land;false;mountain;1
675;195;117;244;land;false;plains;1
676;247;98;202;land;false;plains;1
677;253;179;83;land;true;plains;1
678;233;242;231;land;false;forest;1
679;176;225;230;land;false;forest;1
680;156;141;238;land;false;forest;1
681;192;106;210;land;false;plains;1
682;231;176;246;land;false;forest;1
683;213;180;121;land;false;forest;1
684;185;250;138;land;false;forest;1
685;90;196;219;land;false;plains;1
686;254;96;238;land;false;forest;1
687;219;157;210;land;false;forest;1
688;177;176;152;land;false;desert;1
689;231;209;90;land;false;plains;1
690;243;170;94;land;false;plains;1
691;238;226;106;land;false;forest;1
692;219;216;155;land;false;plains;1
693;156;241;120;land;false;forest;1
694;150;194;234;land;false;plains;1
695;146;170;234;land;false;plains;1
696;157;178;179;land;false;forest;1
697;195;190;209;land;false;forest;1
698;229;218;160;land;false;plains;1
699;192;121;209;land;false;plains;1
700;219;251;200;land;false;plains;1
701;218;253;224;land;false;plains;1
702;125;205;224;land;false;plains;1
703;61;245;196;land;false;hills;1
704;186;213;116;land;false;plains;1
705;244;144;197;land;true;plains;1
706;131;244;192;land;false;plains;1
707;181;237;252;land;false;plains;1
708;74;232;209;land;false;hills;1
709;206;164;147;land;false;forest;1
710;200;62;249;land;true;forest;1
711;141;211;161;land;false;forest;1
712;228;167;130;land;false;plains;1
713;244;222;204;land;true;mountain;1
714;233;246;120;land;false;forest;1
715;233;171;254;land;false;forest;1
716;191;131;239;land;false;forest;1
717;229;186;243;land;false;plains;1
718;227;240;134;land;false;hills;1
719;144;227;244;land;false;plains;1
720;167;230;220;land;false;forest;1
721;145;176;210;land;false;plains;1
722;236;239;56;land;false;mountain;1
723;112;226;206;land;false;forest;1
724;213;143;200;land;true;hills;1
725;79;252;226;land;true;plains;1
726;71;208;245;land;false;forest;1
727;238;239;173;land;true;forest;1
728;145;249;145;land;false;forest;1
729;207;198;185;land;false;forest;1
730;238;193;159;land;true;mountain;1
731;253;172;144;land;false;plains;1
732;231;190;204;land;false;plains;1
733;186;199;121;land;false;plains;1
734;181;135;210;land;false;plains;1
735;111;250;183;land;false;plains;1
736;149;216;146;land;false;plains;1
737;244;186;184;land;false;plains;1
738;217;94;202;land;false;plains;1
739;218;135;191;land;false;forest;1
740;147;137;251;land;false;plains;1
741;171;159;174;land;false;plains;1
742;123;207;240;land;false;plains;1
743;165;214;244;land;false;plains;1
744;228;217;156;land;false;plains;1
745;202;221;88;land;false;plains;1
746;158;220;225;land;false;desert;1
747;190;230;109;land;false;plains;1
748;204;177;238;land;true;plains;1
749;250;88;241;land;false;forest;1
750;220;162;241;land;false;plains;1
751;92;238;247;land;false;plains;1
752;83;232;189;land;false;hills;1
753;242;236;45;land;false;plains;1
754;192;150;220;land;false;plains;1
755;208;222;112;land;false;plains;1
756;171;181;244;land;false;plains;1
757;116;247;206;land;false;plains;1
758;47;253;205;land;false;plains;1
759;209;146;238;land;false;forest;1
760;189;237;253;land;false;plains;1
761;192;167;163;land;false;forest;1
762;225;240;200;land;false;plains;1
763;164;207;172;land;false;plains;1
764;186;118;204;land;false;forest;1
765;163;222;168;land;false;plains;1
766;121;246;211;land;false;forest;1
767;254;132;191;land;false;mountain;1
768;223;249;150;land;true;forest;1
769;240;242;27;land;true;hills;1
770;246;169;248;land;true;hills;1
771;206;144;175;land;false;forest;1
772;246;56;234;land;true;plains;1
773;236;243;240;land;false;plains;1
774;205;245;146;land;false;hills;1
775;245;74;214;land;true;plains;1
776;213;217;142;land;false;forest;1
777;237;191;144;land;false;plains;1
778;212;96;233;land;false;plains;1
779;145;165;230;land;true;desert;1
780;245;132;172;land;false;hills;1
781;157;199;184;land;false;plains;1
782;241;234;126;land;false;hills;1
783;245;254;184;land;false;plains;1
784;197;234;244;land;true;plains;1
785;252;196;153;land;false;plains;1
786;189;128;209;land;false;forest;1
787;84;232;203;land;false;hills;1
788;204;147;230;land;true;forest;1
789;218;194;217;land;false;plains;1
790;140;236;198;land;false;plains;1
791;236;169;199;land;true;urban;1
792;215;232;64;land;false;forest;1
793;232;189;164;land;false;plains;1
794;209;243;88;land;false;plains;1
795;139;240;183;land;false;forest;1
796;57;230;221;land;false;desert;1
797;230;156;216;land;false;mountain;1
798;212;235;208;land;false;forest;1
799;180;245;77;land;false;plains;1
800;250;199;193;land;true;plains;1
801;203;175;215;land;false;hills;1
802;174;181;192;land;false;plains;1
803;156;228;224;land;true;plains;1
804;253;221;193;land;false;plains;1
805;194;191;222;land;false;forest;1
806;213;81;232;land;true;forest;1
807;80;212;214;land;false;plains;1
808;174;161;228;land;false;hills;1
809;234;164;159;land;false;plains;1
810;225;102;190;land;false;plains;1
811;137;147;231;land;false;forest;1
812;99;210;240;land;true;mountain;1
813;211;169;129;land;false;forest;1
814;139;222;149;land;false;plains;1
815;245;208;86;land;false;forest;1
816;235;89;187;land;false;forest;1
817;202;190;142;land;true;hills;1
818;231;190;113;land;false;urban;1
819;233;144;178;land;false;hills;1
820;243;153;218;land;false;plains;1
